system_id,ligand_instance_chain,method,ranking_score,iface_iptm,correct,rmsd,lddt_pli,pb_valid,ligand_similarity,novelty_stratum,pocket_similarity,pocket_novelty_stratum,release_date,temporal_stratum,ligand_molecular_weight,ligand_num_heavy_atoms,ligand_num_rot_bonds,ifp_recall,ifp_jaccard,cluster,entry_pdb_id,morgan_tanimoto,sucos_shape_pocket_qcov,protein_seqsim_max,target_release_date,resolution,ligand_plddt_mean,ligand_plddt_min
7p1o__1__1.A__1.D,1.D,af3,0.9977245194793758,0.98,1,1.3194878101348877,0.8919821977615356,1.0,0.32142857142857145,2,0.46501329800288355,3,2021-10-20,0,268.079432092,18,4,0.9090909090909091,0.9090909090909091,c284,7p1o,32.142857142857146,46.50132980028835,37.0,2003-01-07,,96.85444471571181,90.19999694824219
5sgu__1__1.A__1.G,1.G,af3,0.9975652902694842,0.98,1,0.2600091099739074,0.9799578189849854,1.0,0.4032258064516129,1,0.4773434774317463,3,2022-10-12,1,270.148061196,20,3,0.9166666666666666,0.9166666666666666,c2,5sgu,40.32258064516129,47.73434774317463,100.0,2012-09-05,,98.19450035095215,91.37000274658203
8auj__1__1.A__1.C_1.D,1.D,af3,0.9973939100091138,0.94,0,3.206745862960815,0.6204481720924377,1.0,0.08695652173913043,3,0.5806574613562695,2,2023-03-01,1,159.053157768,11,3,0.7272727272727273,0.6666666666666666,c33,8auj,100.0,74.83898944862077,50.0,2011-08-03,,97.30838701801915,90.58999633789062
8auj__1__1.A__1.C_1.D,1.C,af3,0.9973939100091138,0.98,1,0.6166191101074219,0.821328341960907,0.0,1.0,0,0.7483898944862076,1,2023-03-01,1,456.1046148819999,31,7,0.7272727272727273,0.6666666666666666,c33,8auj,100.0,74.83898944862077,50.0,2011-08-03,,97.30838701801915,90.58999633789062
5sgz__1__1.A__1.G,1.G,af3,0.9972778704460936,0.98,1,0.516042172908783,0.9597344994544984,1.0,0.2352941176470588,2,0.5768069353406543,2,2022-10-12,1,340.0727033360001,24,2,1.0,0.9230769230769231,c2,5sgz,23.52941176470588,57.68069353406543,41.0,2005-03-01,,98.56375058492024,97.31999969482422
7xlp__1__1.A__1.B,1.B,af3,0.9972553020591974,0.96,1,0.8263428211212158,0.8874282836914062,1.0,0.20535714285714285,2,0.46210865523221445,3,2023-03-01,1,463.17750275200007,33,5,0.9230769230769231,0.8275862068965517,c1,7xlp,20.535714285714285,46.21086552322144,52.0,2020-12-16,,94.44454563025272,83.30999755859375
5sen__1__1.A__1.G,1.G,af3,0.9971288320185336,0.98,1,0.2615725696086883,0.9878289699554444,1.0,0.17045454545454544,3,0.48022026391638173,3,2022-10-12,1,401.1600228480001,30,4,1.0,1.0,c2,5sen,17.045454545454543,48.02202639163817,100.0,2016-03-09,,98.04966608683269,92.47000122070312
8hrv__1__1.A_1.B_1.C__1.E_1.H,1.H,af3,0.9971163007081566,0.8766666666666666,1,0.3230118155479431,0.9662027955055236,0.0,1.0,0,0.8837722652506347,0,2024-01-17,3,466.98959746199984,28,8,1.0,1.0,c944,8hrv,,,,,,91.73035703386579,80.6500015258789
8qyg__1__1.A_1.B__1.C_1.L,1.C,af3,0.9969694690998906,0.94,1,0.163945123553276,0.9845415949821472,0.0,1.0,0,0.8824944815942526,0,2024-05-08,3,456.1046148819999,31,7,0.96,0.96,c904,8qyg,100.0,88.24944815942526,45.0,2017-05-17,,94.08645186885711,85.7300033569336
5sf0__1__1.A__1.G,1.G,af3,0.9968758959935188,0.98,1,0.2394270151853561,0.9827188849449158,1.0,0.16091954022988506,3,0.4564612291905601,3,2022-10-12,1,351.1443727840001,26,4,1.0,0.9375,c2,5sf0,16.091954022988507,45.64612291905601,100.0,2016-03-09,,97.8461541395921,92.86000061035156
7ma1__1__1.A_1.B__1.M,1.M,af3,0.9968147364033536,0.95,1,0.1892492324113845,0.9899899959564208,1.0,0.7974683544303798,0,0.8912496234816871,0,2022-04-27,0,576.2141517319999,40,11,1.0,1.0,c14,7ma1,79.74683544303798,89.12496234816871,100.0,2018-12-26,,97.45625019073486,90.12999725341797
7z5x__1__1.A__1.C,1.C,af3,0.9967747049555432,0.97,1,0.6715035438537598,0.9140730500221252,1.0,1.0,0,0.889658890912148,0,2022-08-17,1,472.1692878800001,33,7,0.9,0.8181818181818182,c322,7z5x,100.0,88.9658890912148,67.0,2014-01-29,,92.93575703014027,81.55999755859375
7p1f__1__1.A__1.C,1.C,af3,0.9966613136101048,0.98,1,0.3054026067256927,0.977493941783905,1.0,0.6590909090909091,1,0.5044415156838995,2,2021-10-20,0,250.068867408,17,4,0.9090909090909091,0.9090909090909091,c284,7p1f,65.9090909090909,50.44415156838995,35.0,2003-03-25,,96.4664701573989,90.6500015258789
7bn6__1__1.A__1.C_1.D,1.D,af3,0.9966547631332576,0.98,1,0.1468740105628967,0.9981383085250854,1.0,1.0,0,0.9910652444936972,0,2022-07-13,0,456.1046148819999,31,7,1.0,0.96,c33,7bn6,16.666666666666664,76.94510875089446,59.0,2003-02-20,,98.35129030289188,92.91000366210938
7bn6__1__1.A__1.C_1.D,1.C,af3,0.9966547631332576,0.95,1,0.9055805802345276,0.8956692814826965,1.0,0.16666666666666663,3,0.7694510875089446,1,2022-07-13,0,98.036779432,7,0,1.0,0.96,c33,7bn6,16.666666666666664,76.94510875089446,59.0,2003-02-20,,98.35129030289188,92.91000366210938
8abu__1__1.A__1.D,1.D,af3,0.996623668848192,0.8166666666666668,0,7.162169456481934,0.2504802942276001,0.0,,4,,4,2023-02-01,1,320.12598836,23,6,0.85,0.7727272727272727,c854,8abu,,,,,,76.65304399573284,65.80000305175781
5sj8__1__1.A__1.G,1.G,af3,0.9965216593036162,0.98,1,0.6636292934417725,0.9308711886405944,1.0,0.32394366197183105,2,0.43579475683666014,3,2022-10-12,1,281.1276601,21,3,0.8571428571428571,0.8,c2,5sj8,32.3943661971831,43.57947568366601,100.0,2012-09-05,,97.93714287167504,90.7300033569336
8c3n__1__1.A__1.C_1.D,1.C,af3,0.9964206176832892,0.81,1,0.3928422629833221,0.9826689958572388,1.0,1.0,0,0.8728571672984577,0,2023-03-08,1,427.0294149399999,27,6,1.0,0.9285714285714286,c128,8c3n,100.0,87.28571672984577,100.0,2019-10-09,,93.45925903320312,87.91000366210938
5sk9__1__1.A__1.G,1.G,af3,0.9961567485814908,0.98,1,0.1546018272638321,0.9870689511299132,1.0,0.075,3,0.6758002913729264,2,2022-10-12,1,208.040340588,14,1,1.0,1.0,c12,5sk9,7.5,67.58002913729264,41.0,2018-05-16,,97.99999945504325,96.16999816894531
7sqn__1__1.A__1.B_1.E,1.E,af3,0.9961272037450032,0.94,1,0.2767499685287475,0.9882478713989258,1.0,0.75,1,0.9283331703962516,0,2022-01-19,0,102.031694052,7,1,1.0,1.0,c56,7sqn,100.0,92.53809219420911,81.0,2021-09-29,,90.8914293561663,88.6500015258789
7sqn__1__1.A__1.B_1.E,1.B,af3,0.9961272037450032,0.99,1,0.1550422608852386,0.9957332611083984,1.0,1.0,0,0.9253809219420911,0,2022-01-19,0,785.1571346159997,53,13,1.0,1.0,c56,7sqn,100.0,92.53809219420911,81.0,2021-09-29,,90.8914293561663,88.6500015258789
7mwv__1__1.A__1.B_1.C,1.C,af3,0.9960996776906194,0.95,1,0.3420785963535309,0.9938725233078004,1.0,0.34782608695652173,2,0.8865363592104442,0,2022-01-19,0,86.036779432,6,1,1.0,1.0,c56,7mwv,100.0,92.81116302871924,81.0,2021-09-29,,91.51666641235352,88.3499984741211
7mwv__1__1.A__1.B_1.C,1.B,af3,0.9960996776906194,0.99,1,0.1034558042883873,0.99731183052063,1.0,1.0,0,0.9281116302871923,0,2022-01-19,0,785.1571346159997,53,13,1.0,1.0,c56,7mwv,100.0,92.81116302871924,81.0,2021-09-29,,91.51666641235352,88.3499984741211
7pj9__1__1.A__1.C,1.C,af3,0.9959465756500108,0.96,1,1.0983752012252808,0.8585680723190308,1.0,0.6923076923076923,1,0.932814269535674,0,2021-10-20,0,252.985073976,14,1,0.8571428571428571,0.8571428571428571,c602,7pj9,69.23076923076923,93.2814269535674,100.0,2020-03-04,,95.35785675048828,91.05999755859375
5sel__1__1.A__1.G,1.G,af3,0.995900689832529,0.98,1,0.3094679713249206,0.9735249876976012,1.0,0.1686746987951807,3,0.4153567863839256,3,2022-10-12,1,365.1600228480001,27,4,0.9285714285714286,0.8125,c2,5sel,16.867469879518072,41.53567863839256,100.0,2016-03-09,,97.66333290382669,91.54000091552734
8cve__1__1.A__1.B_1.K_1.L,1.L,af3,0.9958311044039364,0.98,1,0.3216759264469147,0.9778481125831604,1.0,1.0,0,0.6601235638486043,2,2023-11-22,3,146.021523292,10,4,0.8571428571428571,0.8571428571428571,c76,8cve,,,,,,92.37095169793992,85.58999633789062
8cve__1__1.A__1.B_1.K_1.L,1.K,af3,0.9958311044039364,0.96,1,0.5331064462661743,0.9473039507865906,1.0,1.0,0,0.6612546269238263,2,2023-11-22,3,289.167793596,21,4,0.8571428571428571,0.8571428571428571,c76,8cve,,,,,,92.37095169793992,85.58999633789062
7p1e__1__1.A__1.C_1.G,1.C,af3,0.9957866539797692,0.97,0,23.307111740112305,0.0,1.0,0.32142857142857145,2,0.04440055496492788,3,2021-10-20,0,288.065673848,19,4,0.0,0.0,c936,7p1e,32.142857142857146,4.440055496492788,40.0,2004-11-02,,96.37894720780223,90.54000091552734
7ma5__1__1.A_1.B__1.G,1.G,af3,0.9956379934350702,0.94,1,0.195251777768135,0.9829601049423218,1.0,0.804878048780488,0,0.906350031220302,0,2022-11-09,1,590.229801796,41,12,1.0,1.0,c14,7ma5,80.48780487804879,90.6350031220302,100.0,2018-12-26,,97.23609701017054,90.55999755859375
7q7v__1__1.A_2.A__2.B,2.B,af3,0.9955987851466032,0.96,1,0.9231896996498108,0.9050817489624025,1.0,0.45121951219512196,1,0.6497351098631221,2,2022-06-15,0,421.13055256,30,3,1.0,1.0,c173,7q7v,45.1219512195122,64.9735109863122,100.0,2020-04-22,,97.29199981689453,84.4000015258789
5sfn__1__1.A__1.G,1.G,af3,0.995460387054648,0.98,1,0.3294396102428436,0.9841678738594056,1.0,0.1927710843373494,2,0.6112559313315329,2,2022-10-12,1,366.180423944,27,5,1.0,0.9333333333333333,c2,5sfn,19.27710843373494,61.12559313315329,100.0,2016-03-09,,97.54111169885707,90.51000213623047
8f5w__1__1.A_1.B__1.S_1.T,1.T,af3,0.9954319171721492,0.985,1,1.006920576095581,0.900288999080658,1.0,1.0,0,0.9281791653163591,0,2023-02-01,1,458.120264946,31,7,0.9666666666666667,0.9666666666666667,c66,8f5w,100.0,99.33293025647512,100.0,2021-06-09,,95.22709655761719,89.54000091552734
8f5w__1__1.A_1.B__1.S_1.T,1.S,af3,0.9954319171721492,0.965,1,0.5224964618682861,0.6617161631584167,1.0,1.0,0,0.9933293025647513,0,2023-02-01,1,126.042927432,9,0,0.9666666666666667,0.9666666666666667,c66,8f5w,100.0,99.33293025647512,100.0,2021-06-09,,95.22709655761719,89.54000091552734
7le6__1__1.A_1.B__1.C,1.C,af3,0.99527120408536,0.94,1,0.2301867753267288,0.9888625741004944,1.0,0.7558139534883721,1,0.8931289433146883,0,2022-01-26,0,617.2229425879999,42,13,1.0,1.0,c14,7le6,75.5813953488372,89.31289433146883,100.0,2018-12-26,,96.47428567068917,87.4000015258789
5skr__1__1.A__1.G,1.G,af3,0.9951984329289744,0.98,1,0.8112809658050537,0.8853092789649963,1.0,0.11904761904761903,3,0.385120314657275,3,2022-10-12,1,359.1494581640001,27,4,1.0,0.8823529411764706,c2,5skr,11.904761904761903,38.512031465727496,100.0,2016-03-09,,97.63222221091941,94.19000244140625
8f61__1__1.A_1.B__1.Q_1.R,1.R,af3,0.9951446102569286,0.96,1,0.5749932527542114,0.952102780342102,0.0,0.14705882352941177,3,0.8967429268958217,0,2023-02-01,1,128.058577496,9,0,1.0,0.8888888888888888,c66,8f61,100.0,95.779844847632,100.0,2021-04-07,,94.51516182191911,86.72000122070312
8f61__1__1.A_1.B__1.Q_1.R,1.Q,af3,0.9951446102569286,0.975,1,0.283164232969284,0.975000023841858,1.0,1.0,0,0.95779844847632,0,2023-02-01,1,456.1046148819999,31,7,1.0,0.8888888888888888,c66,8f61,100.0,95.779844847632,100.0,2021-04-07,,94.51516182191911,86.72000122070312
8aqf__1__1.A__1.B,1.B,af3,0.9951244129309438,0.95,1,1.4868091344833374,0.7781578898429871,0.0,0.17171717171717168,3,0.3450054524205617,3,2023-08-23,2,530.100925492,34,7,0.8695652173913043,0.7692307692307693,c783,8aqf,17.17171717171717,34.50054524205617,100.0,2011-03-02,,88.30882375380573,78.11000061035156
5sjb__1__1.A__1.G,1.G,af3,0.9950871994584222,0.98,1,0.4704106748104095,0.981571614742279,1.0,0.10465116279069768,3,0.5486534427679455,2,2022-10-12,1,350.120132196,25,4,1.0,0.875,c2,5sjb,10.465116279069768,54.86534427679455,100.0,2016-03-09,,98.03839935302734,93.04000091552734
8e81__1__1.A__1.B,1.B,af3,0.995063348044187,0.96,1,1.1053897142410278,0.8434436321258545,1.0,0.2127659574468085,2,0.6081194299073319,2,2023-02-22,1,414.21680945200006,31,4,0.9444444444444444,0.85,c1,8e81,21.27659574468085,60.81194299073319,100.0,2017-10-25,,93.62451614872101,81.37000274658203
7mgj__1__1.A__1.E,1.E,af3,0.9950085722375048,0.97,1,0.3502521514892578,0.9417403936386108,1.0,0.711864406779661,1,0.8355150414683835,0,2021-11-10,0,430.1252750640001,31,5,1.0,0.9583333333333334,c1,7mgj,71.1864406779661,83.55150414683835,44.0,2015-05-27,,94.6864510813067,89.12000274658203
8deg__1__1.A__1.B,1.B,af3,0.9949607308379176,0.95,0,5.957296371459961,0.4678093791007995,1.0,0.13392857142857142,3,0.45287555511689803,3,2022-12-14,1,473.19869410000007,34,5,0.9,0.8181818181818182,c748,8deg,13.392857142857142,45.2875555116898,49.0,2015-03-18,,88.52794142330394,60.2599983215332
5shh__1__1.A__1.G,1.G,af3,0.9949338462591748,0.98,1,0.4348322749137878,0.9846715331077576,1.0,0.09195402298850575,3,0.5608764965871759,2,2022-10-12,1,356.076553132,24,4,1.0,0.875,c2,5shh,9.195402298850574,56.08764965871759,100.0,2016-03-09,,97.94291718800862,93.2300033569336
5sfp__1__1.A__1.G,1.G,af3,0.994929772398993,0.98,1,0.3968553841114044,0.9797585010528564,1.0,0.09523809523809523,3,0.5211727119721578,2,2022-10-12,1,348.0777887160001,25,3,1.0,0.875,c2,5sfp,9.523809523809524,52.11727119721577,100.0,2016-03-09,,97.6252001953125,93.12999725341797
5sek__1__1.A__1.G,1.G,af3,0.9948470356453784,0.98,1,0.4438315331935882,0.9863701462745668,1.0,0.16901408450704225,3,0.6770348560909747,1,2022-10-12,1,328.16879664000004,25,4,1.0,0.9333333333333333,c2,5sek,16.901408450704224,67.70348560909747,100.0,2016-03-09,,97.62359954833984,93.6500015258789
5sj1__1__1.A__1.G,1.G,af3,0.9947836844892546,0.98,1,0.9099105596542358,0.93376624584198,1.0,0.12359550561797752,3,0.4797042482591822,3,2022-10-12,1,400.10276788,27,5,1.0,0.9411764705882353,c2,5sj1,12.359550561797752,47.970424825918215,100.0,2016-03-09,,97.51481458875868,88.08000183105469
8fgz__1__1.A__1.B,1.B,af3,0.9946887082227228,0.98,1,0.122089073061943,0.9823529124259948,1.0,0.3448275862068966,2,0.9350129239213396,0,2023-04-12,2,290.2245802,21,0,0.95,0.9047619047619048,c13,8fgz,34.48275862068966,93.50129239213396,72.0,2013-12-25,,98.49476151239304,97.68000030517578
7r7r__1__1.A__1.B,1.B,af3,0.994609673851114,0.97,1,0.2424843907356262,0.9754902124404908,1.0,1.0,0,0.9733066323682924,0,2022-06-29,0,472.1692878800001,33,7,1.0,0.9545454545454546,c322,7r7r,100.0,97.33066323682924,100.0,2014-01-29,,97.31393895004734,90.20999908447266
7zyn__1__1.A__1.B,1.B,af3,0.9945998789760392,0.94,0,2.1683177947998047,0.8037518262863159,1.0,0.34951456310679613,2,0.6330014364914445,2,2023-05-03,2,494.183316404,35,8,0.8461538461538461,0.6875,c1,7zyn,34.95145631067961,63.300143649144445,50.0,2008-12-30,,88.790285382952,69.54000091552734
5shu__1__1.A__1.G,1.G,af3,0.9945911861404833,0.98,1,1.500614881515503,0.835212230682373,1.0,0.11363636363636363,3,0.4837247760112164,3,2022-10-12,1,340.13578226000004,24,4,1.0,0.875,c2,5shu,11.363636363636363,48.37247760112164,100.0,2016-03-09,,98.2983325322469,94.83999633789062
7ma2__1__1.A_1.B__1.E,1.E,af3,0.9945314829598512,0.94,1,0.1895211935043335,0.9877254366874696,1.0,0.5315315315315314,1,0.9008220971641958,0,2022-04-27,0,589.1916424599999,40,11,1.0,1.0,c14,7ma2,53.15315315315315,90.08220971641958,99.0,2019-04-24,,96.7180004119873,89.30000305175781
5sgg__1__1.A__1.G,1.G,af3,0.9944271233490156,0.98,1,1.5296162366867063,0.8268707394599915,1.0,0.14117647058823526,3,0.5466015141402132,2,2022-10-12,1,345.070260812,23,3,1.0,0.875,c2,5sgg,14.117647058823527,54.66015141402132,100.0,2016-03-09,,98.13521741784137,97.18000030517578
5se8__1__1.A__1.G,1.G,af3,0.9943334845935504,0.98,1,0.235590249300003,0.9914810061454772,1.0,0.22891566265060243,2,0.601815353836897,2,2022-10-12,1,395.2069730400001,29,6,1.0,1.0,c2,5se8,22.89156626506024,60.1815353836897,100.0,2016-03-09,,97.0224143718851,90.06999969482422
7ldy__1__1.A_1.B__1.H,1.H,af3,0.9942945164670044,0.95,1,0.1736452728509903,0.9943934679031372,1.0,0.8205128205128205,0,0.9478934514381612,0,2022-07-06,0,562.2348871759999,39,12,1.0,1.0,c14,7ldy,82.05128205128204,94.78934514381612,100.0,2019-08-21,,97.30000031300081,91.11000061035156
7abj__1__1.A__1.T,1.T,af3,0.9942931562466348,0.97,1,0.7311140894889832,0.9142035841941832,1.0,0.7090909090909091,1,0.9175529115522408,0,2021-10-06,0,344.209992756,25,5,0.9375,0.7894736842105263,c12,7abj,70.9090909090909,91.75529115522409,47.0,2020-02-05,,93.45199951171875,80.87999725341797
5sjt__1__1.A__1.H,1.H,af3,0.9942519719857958,0.98,1,0.4323652684688568,0.9689922332763672,1.0,0.1111111111111111,3,0.5384259523334634,2,2022-10-12,1,388.16477388,29,4,1.0,1.0,c2,5sjt,11.11111111111111,53.84259523334634,100.0,2016-03-09,,97.52448272705078,91.58000183105469
5sjv__1__1.A__1.G,1.G,af3,0.994184082378734,0.98,1,0.304520308971405,0.9909909963607788,1.0,0.17567567567567569,2,0.6057893815495814,2,2022-10-12,1,314.15314657600004,24,4,1.0,0.9333333333333333,c2,5sjv,17.56756756756757,60.57893815495814,100.0,2016-03-09,,97.31000010172527,92.37000274658203
7f06__1__1.A__1.C,1.C,af3,0.9941606983669516,0.95,1,0.3610768616199493,0.846443235874176,1.0,0.5806451612903226,1,0.5223805655966207,2,2022-09-28,1,377.0736491019999,25,5,1.0,0.8,c478,7f06,58.06451612903226,52.23805655966208,42.0,2003-10-28,,90.1820001220703,80.27999877929688
5seb__1__1.A__1.G,1.G,af3,0.9940936176470416,0.98,1,0.371749609708786,0.9905247688293456,1.0,0.4576271186440678,1,0.7630490952182768,1,2022-10-12,1,322.19059470400003,24,4,1.0,0.9333333333333333,c2,5seb,45.76271186440678,76.30490952182768,100.0,2016-03-09,,97.57708326975505,93.52999877929688
5se9__1__1.A__1.G,1.G,af3,0.9940645645120714,0.98,1,0.2837410271167755,0.9920058250427246,1.0,0.16666666666666663,3,0.614215746522269,2,2022-10-12,1,333.15896022800007,25,4,1.0,1.0,c2,5se9,16.666666666666664,61.421574652226894,100.0,2016-03-09,,96.93280059814452,91.20999908447266
7u3m__1__1.A__1.B_1.C,1.B,af3,0.9940489819344176,0.97,1,1.1833620071411133,0.8296154141426086,0.0,0.34545454545454546,2,0.6172479174541141,2,2022-04-06,0,249.147726848,18,3,0.9333333333333333,0.875,c16,7u3m,34.54545454545455,61.72479174541141,51.0,2016-07-27,,91.90555572509766,82.88999938964844
5se2__1__1.A__1.G,1.G,af3,0.9940434480588424,0.98,0,9.163554191589355,0.1907261610031128,1.0,0.1527777777777778,3,0.721113929944342,1,2022-10-12,1,313.15789760800004,24,4,1.0,0.9333333333333333,c2,5se2,15.27777777777778,72.1113929944342,100.0,2016-03-09,,97.25874996185303,94.23999786376953
5sfx__1__1.A__1.G,1.G,af3,0.9940167702290096,0.98,1,0.5363974571228027,0.968299686908722,1.0,0.1477272727272727,3,0.5026091853849929,3,2022-10-12,1,398.116109436,28,4,0.9375,0.9375,c2,5sfx,14.772727272727272,50.26091853849929,100.0,2016-03-09,,96.7228570665632,90.04000091552734
5sec__1__1.A__1.G,1.G,af3,0.9939950465925068,0.98,1,0.3110105097293854,0.9934127926826476,1.0,0.14864864864864863,3,0.5783867870436743,2,2022-10-12,1,390.184446704,30,5,1.0,0.8888888888888888,c2,5sec,14.864864864864863,57.83867870436743,100.0,2016-03-09,,97.10066731770833,91.20999908447266
7bo0__1__1.A__1.C_1.D,1.D,af3,0.993930345309679,0.98,1,0.1525337696075439,0.9952830076217652,1.0,1.0,0,0.9658942626999676,0,2022-07-13,0,456.1046148819999,31,7,1.0,0.96,c33,7bo0,9.375,78.7013152574965,54.0,2014-06-25,,91.22571454729352,85.79000091552734
7bo0__1__1.A__1.C_1.D,1.C,af3,0.993930345309679,0.96,1,1.948793888092041,0.6857876777648926,1.0,0.09375,3,0.7870131525749651,1,2022-07-13,0,98.036779432,7,0,1.0,0.96,c33,7bo0,9.375,78.7013152574965,54.0,2014-06-25,,91.22571454729352,85.79000091552734
5sfo__1__1.A__1.G,1.G,af3,0.9938450246436336,0.98,1,0.261426717042923,0.987261176109314,1.0,0.14444444444444446,3,0.5031702189870886,3,2022-10-12,1,396.227374136,29,6,1.0,0.9411764705882353,c2,5sfo,14.444444444444445,50.31702189870886,100.0,2016-03-09,,97.36172406426792,91.80000305175781
5sgm__1__1.A__1.D,1.D,af3,0.993719428138598,0.98,1,0.3738085925579071,0.9725415110588074,1.0,0.10869565217391304,3,0.5517930925403417,2,2022-10-12,1,406.15535206800007,30,4,1.0,1.0,c2,5sgm,10.869565217391305,55.17930925403417,100.0,2016-03-09,,97.18133341471354,89.79000091552734
7le5__1__1.A_1.B__1.H,1.H,af3,0.993636090001049,0.945,1,0.2209173589944839,0.9895437359809875,1.0,0.8024691358024691,0,0.9035588390297498,0,2022-01-26,0,604.2454518599999,42,13,1.0,1.0,c14,7le5,80.24691358024691,90.35588390297498,100.0,2018-12-26,,96.8707139151437,83.58999633789062
8c7r__1__1.A__1.C_1.D,1.D,af3,0.9935670616006512,0.98,0,2.742105722427368,0.6107266545295715,1.0,1.0,0,0.7689076009667553,1,2023-11-22,3,402.349780712,29,5,0.8,0.7058823529411765,c58,8c7r,14.736842105263156,39.50432285856765,100.0,2017-08-16,,93.03703618932653,85.2699966430664
8c7r__1__1.A__1.C_1.D,1.C,af3,0.9935670616006512,0.98,1,1.1500012874603271,0.8557692170143127,1.0,0.14736842105263157,3,0.3950432285856765,3,2023-11-22,3,363.147058152,27,5,0.8,0.7058823529411765,c58,8c7r,14.736842105263156,39.50432285856765,100.0,2017-08-16,,93.03703618932653,85.2699966430664
7vqp__1__1.A__1.C,1.C,af3,0.9933896438903131,0.7949999999999999,1,0.9814044833183287,0.8557692170143127,0.0,0.8305084745762712,0,0.7649917190024831,1,2022-03-09,0,503.397459176,36,9,0.9655172413793104,0.8484848484848485,c67,7vqp,83.05084745762711,76.49917190024831,100.0,2021-01-20,,97.63194444444444,92.08999633789062
5sk6__1__1.A__1.G,1.G,af3,0.9933693632384852,0.98,1,0.3571584224700928,0.983067750930786,1.0,0.14285714285714285,3,0.45264202680602816,3,2022-10-12,1,401.148789468,30,4,1.0,1.0,c2,5sk6,14.285714285714285,45.264202680602814,100.0,2016-03-09,,96.81166712443034,90.4000015258789
5sh2__1__1.A__1.G,1.G,af3,0.9933522687714726,0.98,1,0.328763335943222,0.9761146306991576,1.0,0.15384615384615383,3,0.5140423000644774,2,2022-10-12,1,426.147409564,30,4,1.0,1.0,c2,5sh2,15.384615384615383,51.40423000644774,100.0,2016-03-09,,96.97133331298828,89.83000183105469
5sgp__1__1.A__1.H,1.H,af3,0.9932092330340984,0.98,1,1.665778398513794,0.871203601360321,1.0,0.1134020618556701,3,0.47619847364115203,3,2022-10-12,1,432.190988628,32,7,0.8947368421052632,0.85,c2,5sgp,11.34020618556701,47.6198473641152,100.0,2016-03-09,,97.12749981880188,91.73999786376953
5sg0__1__1.A__1.G,1.G,af3,0.99317044834428,0.98,1,0.3168284296989441,0.9792147874832152,1.0,0.21875,2,0.5172686654822217,2,2022-10-12,1,411.169524912,31,6,1.0,1.0,c2,5sg0,21.875,51.72686654822217,100.0,2016-06-29,,97.56387009159211,93.86000061035156
7uas__1__1.A__1.C,1.C,af3,0.9930081614570055,0.98,1,0.4205249845981598,0.9824561476707458,1.0,0.2616822429906541,2,0.7004534479913471,1,2022-05-04,0,548.2511442719999,40,7,0.9166666666666666,0.9166666666666666,c307,7uas,26.168224299065415,70.04534479913471,100.0,2020-01-01,,97.04049949645996,87.94000244140625
